"binomial","Comp.1","Comp.2","Comp.3","Comp.4","Comp.5"
"Melidectes fuscus",-0.058073483814387,0.103000433760035,-1.10449626959323,0.581802358491339,-0.388959263852707
"Melidectes leucostephes",-0.0668986278673338,0.128819621953639,-0.94344748224662,0.890149227327111,-0.20365703898273
"Melidectes nouhuysi",0.227157338231032,0.378691000398617,-0.528248894613558,0.00740071354650898,-0.336217018843128
"Melidectes ochromelas",0.0665789638450737,-0.314971523436334,-0.673115046901928,0.312859452920309,-0.0108618631249771
"Melidectes princeps",-0.237941206259209,-0.332640197628201,-0.122234568752433,0.108636158919912,-0.0748248861417288
"Melidectes rufocrissalis",-0.0845200828317944,-0.180874927327651,-0.386127107886821,0.692740838222369,-0.0569053159294255
"Melidectes torquatus",-0.0546158680877663,-0.889795405583556,0.349231410106812,-0.313404664199941,0.174896436873235
"Melidora macrorrhina",-0.00141465159358928,-0.683341811154926,0.537297947754887,0.711597938248543,0.0495761842461857
"Melierax canorus",1.92859034582936,-0.505645279861497,0.0309761830738267,0.108304842608662,0.0665740425327115
"Melierax metabates",2.1874324178698,-0.789617629294767,-0.271576310981035,-0.137886955387921,0.212749370605645
"Melierax poliopterus",1.90731499801957,-0.367013955853562,-0.319533794043281,0.301651086745941,-0.0103579733268682
"Melignomon eisentrauti",-0.436502713140227,0.411328445984513,-1.23131001627894,0.0350864255373015,-0.315693087502912
"Melignomon zenkeri",-0.996019949951493,-0.829135750496863,-0.121591038374349,0.375096425794489,0.244287289150797
"Melilestes megarhynchus",-0.14262367384219,-0.432070380759324,-0.280708186551584,-0.0614217429224548,0.0282485689666962
"Meliphacator provocator",-0.069302899054571,-0.417123139790323,-0.435704718967097,-0.0306279392582398,-0.245238063075204
"Meliphaga aruensis",0.246631157935201,-0.415335670375019,-0.796845623919508,-0.964742150482726,-0.164465549167616
"Meliphaga lewinii",0.425886655248226,-0.619999283931884,1.22301904436509,-1.61322793374613,-0.156302222922069
"Meliphaga notata",0.298537468302032,-0.802332318276616,1.18285574074081,-1.57886803219592,-0.174826188924439
"Melipotes ater",0.426643743904151,0.974398231990153,-1.32245644716623,-0.397284458815194,-0.505272513996969
"Melipotes carolae",-0.807739346671899,-0.00609211670331978,-0.0561669476612289,0.0132064600299885,-0.0513541434966464
"Melipotes fumigatus",0.623630414010823,0.261330059026836,-0.294458997541882,-0.537272862147928,-0.480903095632125
"Melipotes gymnops",0.195977021235267,0.979250297375774,-1.08621061473993,-0.0332421197630389,-0.56310436293879
"Melithreptus affinis",-0.99711847746208,-0.795587290538812,0.599724854850741,-0.184223708373109,0.00047615975258081
"Melithreptus albogularis",-0.851075385740748,-1.26991096814089,-0.158354997687426,-0.315061459762366,0.0444920984591306
"Melithreptus brevirostris",-0.885714030278123,-0.904422107072815,0.864513314828635,-0.38234509670358,-0.153186834822569
"Melithreptus chloropsis",-0.302407389473994,-0.114747420815992,0.0786163525610293,0.325793324302354,0.0562137775186441
"Melithreptus gularis",-0.306190562000284,-0.967673955838749,0.917561567673365,-0.799217750923871,-0.131230104976758
"Melithreptus laetior",-0.313942576704562,-0.040619372888983,0.0296269018972419,0.486375851140359,0.0033135254688965
"Melithreptus lunatus",-0.62664072306958,-1.4734748898463,0.952235171414691,-0.414312153179915,-0.110421468510384
"Melithreptus validirostris",-0.694876867665654,-0.802733735126207,0.644238209887887,-0.0212515919056095,0.0171818912124695
"Melitograis gilolensis",-0.142798230376535,-0.591929696029405,0.705942795582499,0.0526105293883419,-0.029306858770811
"Mellisuga helenae",-1.17526168462026,-0.732933386877692,0.495042369138927,-2.02170232139724,-0.429052855680655
"Mellisuga minima",-1.23548747753086,-0.26778190173751,-0.0416686759140389,-1.90429539488771,-0.396802104956057
"Mellivora capensis",3.18020346786843,-0.620871222399839,1.61641099987151,0.496077668172992,0.429836589658742
"Melloria quoyi",0.557782003023007,-0.557890366363709,-0.145335116191888,0.0847288329200424,0.384730075635664
"Melocichla mentalis",-0.565698769201839,-0.932584434826976,-0.728418314564711,0.57624265802477,0.178344998250783
"Melogale cucphuongensis",0.772743215000738,1.41257978506944,-0.161975269670061,0.139822236432074,0.0635416784625024
"Melogale everetti",1.73022760586227,0.254887021479929,-0.938932574482066,1.34489835920009,0.391426799332184
"Melogale moschata",1.46962664882435,-0.749722882340593,1.30532887869538,-0.333431637059094,0.71820356377812
"Melogale orientalis",1.88550617900972,-0.0274405607970573,0.240235399714645,1.1052172378926,0.233560398187008
"Melogale personata",1.52902771492096,-0.488895508419269,1.81263501573367,-0.154813831100661,1.00880558097319
"Melomys aerosus",0.282006354898269,1.327847751882,-1.12271906539133,-1.62480582930516,0.631711846829235
"Melomys arcium",0.00978677291736701,1.74239222603287,-1.24117953606398,-1.15823195993138,0.395909559897575
"Melomys bannisteri",-0.0125797769835898,1.68276644424239,-0.710932802903011,-1.26244860777532,0.371268750397878
"Melomys bougainville",0.0842845261469668,1.51081803171526,-0.677461339869962,-1.45631300505493,0.453211172129697
"Melomys burtoni",0.150839830020566,0.838035786812791,1.40443282672753,-2.36800093864916,0.471788434415025
"Melomys capensis",-0.104285301914095,1.82654872327938,-1.33378894927634,-1.06494901161271,0.289175629380282
"Melomys caurinus",0.0982004910738023,1.81720840553051,-1.35712934282322,-1.02560985484044,0.434236125906951
"Melomys cervinipes",0.080736667335378,1.31876435918874,0.0118955197167083,-1.72504141789437,0.436403591778966
"Melomys cooperae",-0.220221114647231,2.11682796920405,-1.01151986525668,-0.750497600750391,0.201835550400381
"Melomys dollmani",0.0450756358363557,1.5692039597713,-0.836570204040425,-1.38254379112473,0.418186714777327
"Melomys fraterculus",-0.340942018091927,1.94834049484237,-1.1704013982559,-0.956341104287312,0.0647882046613535
"Melomys frigicola",-0.193200657330376,1.94115423577144,-1.20185873164462,-0.947237201334114,0.211253523188346
"Melomys fulgens",0.0285971882189391,1.81442841072345,-1.36839023295171,-1.06338898288021,0.420263931465297
"Melomys howi",-0.220221114647231,2.11682796920405,-1.01151986525668,-0.750497600750391,0.201835550400381
"Melomys leucogaster",0.199717573004821,1.42351046065722,-0.388791136760105,-1.53718397889097,0.506239012131743
"Melomys lutillus",-0.0223506199180055,1.38912309205909,0.101000703180597,-1.65827807982194,0.340313363005012
"Melomys matambuai",0.187997226282129,1.85874983088922,-1.32971397798852,-0.969098461849901,0.527393473501008
"Melomys obiensis",-0.865904781177081,2.96661643672538,-0.0419293474948762,0.119961281300593,-0.363714243209275
"Melomys paveli",-0.010919335644396,1.80382055610977,-1.37261725774265,-1.07970125491837,0.379974091756252
"Melomys rufescens",0.0379027938169577,1.22508221992777,-0.0766312243859551,-1.83436818214252,0.385174339191963
"Melomys talaudium",0.0590973566160555,1.80143894521936,-1.36669770901381,-1.04763105812435,0.393882929756909
"Melonycteris fardoulisi",0.718356588390154,0.228439751554935,-0.462077803148292,-0.819322639091707,-0.628517474903458
"Melonycteris melanops",1.10140921451559,-0.25523873484603,-1.01655286340025,-1.31119404245596,-0.290030340672545
"Melonycteris woodfordi",1.09380394103485,-0.577435925659366,-0.389124153198784,-1.72922730626643,-0.322261112459785
"Melopsittacus undulatus",-0.00678241865391759,0.626953301383969,2.06955108288855,-0.680184447978965,-1.0654578793506
"Melospiza georgiana",-1.17514942545592,0.60426566418358,0.706674408971937,-0.318762969809863,-0.260033563508218
"Melospiza lincolnii",-1.28816971896392,0.0324596791790363,1.36428165978445,-0.275949796103979,-0.0737941748510549
"Melospiza melodia",-0.560115508657653,-0.213485981722586,2.15401896146636,-1.05055393440825,-0.217400598398384
"Melozone aberti",-0.260285096850312,0.0508008550819419,0.654766079751161,-0.557535248908033,0.049458256457047
"Melozone albicollis",-0.692191380949903,0.819235307749626,-0.0488071130872582,0.36657794523277,-0.168108652753382
"Melozone biarcuata",-0.261858636541556,-0.114289982885895,0.410623730638166,-0.885090441910849,0.00834053002604162
"Melozone cabanisi",-0.898130971751539,0.0194897261543078,0.0318364832478499,-0.00979523827430171,-0.0921820166514944
"Melozone crissalis",-0.278814256456388,0.126672289388514,0.754000448741969,-0.452211629663034,-0.0271840768486464
"Melozone fusca",-0.802847786957592,-0.227606618058635,-0.0883289938889876,0.0056139751874518,-0.10415750361179
"Melozone kieneri",-0.453485989177195,0.382051862266533,0.494249380942171,-0.337288213967844,-0.115792359024777
"Melozone leucotis",-0.137180632276916,-0.117925230032923,-0.105820110428452,-0.90725185872236,0.252804896637001
"Melozone occipitalis",-0.898130971751539,0.0194897261543078,0.0318364832478499,-0.00979523827430171,-0.0921820166514944
"Melursus ursinus",3.95989374151877,-1.01191221172295,1.19258594702782,1.07164778247352,1.55719285658355
"Menetes berdmorei",1.19482217716961,0.555692207799833,0.0182846083521308,-0.939044472241309,-0.0456725870111722
"Mentocrex beankaensis",1.105130934591,0.314394968590422,-0.389798869799057,0.529531447926557,-0.320374267956014
"Mentocrex kioloides",1.05603207534145,-0.443453479361853,0.355469074758512,0.409134784412062,-0.139223906816446
"Menura alberti",2.27525015115812,-1.9410703604518,-0.668103873417141,1.02326435166089,0.249185403157261
"Menura novaehollandiae",2.61468014593772,-1.89342162344816,-0.66313626039653,1.02091617848433,-0.0575725594979261
"Mephitis macroura",1.31429394028001,0.859136082795705,1.71810379447517,0.360624475964117,-0.0409257909153292
"Mephitis mephitis",1.48602372422238,1.00065617580231,2.55213534257226,0.494402418613938,0.146669730325278
"Merganetta armata",0.41962095405773,-0.210359204256174,-0.560990293426449,2.03518622117812,0.101524467820836
"Mergellus albellus",-0.123620954536033,0.622762366087557,2.69074180610618,1.98058018966223,-0.0818829891800665
"Mergus merganser",0.658342667387381,1.14288523253812,4.46769965113047,1.31551408041084,-0.414373358544585
"Mergus serrator",0.724323067255815,1.03475566761341,3.89732048954199,1.41390666758855,-0.634257966840858
"Mergus squamatus",0.258873907480234,2.08375429589079,2.88208934145252,1.97159737440414,-0.534310674583776
"Meriones arimalius",-0.840353007625565,2.19961453212665,-0.371475332126058,0.208606637732122,0.138215596076024
"Meriones chengi",-0.822724157751915,1.9477395120641,0.153853444172714,-0.117549673046106,0.136748223427486
"Meriones crassus",-0.704842310540458,1.95393048574834,-0.563740134008817,0.0590587718050014,0.0234667407568709
"Meriones dahli",-0.820239180585469,1.94872470937647,0.154455829162158,-0.116164407480762,0.139311093560739
"Meriones grandis",-0.872511244837491,2.06627835532581,0.884548373222575,-0.0281654834822922,0.101053061887928
"Meriones hurrianae",-0.706883050157368,1.63394346994993,0.415251951157422,-0.491481801378274,0.226079076209403
"Meriones libycus",-0.612049541631836,1.64222133999339,0.970418884444775,-0.429196723437899,0.172330482602346
"Meriones meridianus",-1.0112453219273,2.00870944375399,0.848945610506255,-0.108101513514496,-0.0422651153420387
"Meriones persicus",-0.718257720124579,1.78102333197527,1.0752271765293,-0.359531477627232,0.230925231370084
"Meriones rex",-0.679301669155261,1.93895208824533,0.7221135355686,-0.148251152215428,0.281551936724205
"Meriones sacramenti",-0.490945952326063,1.86159469562232,1.11951291830886,-0.243895612130647,0.464483210114375
"Meriones shawi",-0.909790948178296,2.08591061426508,0.910835417850037,-0.0105025068386452,0.0657693077247251
"Meriones tamariscinus",-0.393340808876714,1.27428846504206,1.35521298996299,-0.93936127059216,0.512009178797353
"Meriones tristrami",-0.963102643473386,2.50932302275346,-0.0352127170873965,0.539675891052067,0.0444576150514714
"Meriones unguiculatus",-1.14193110084479,1.94820703222729,0.652469863485673,-0.399375495762065,0.255451892747723
"Meriones vinogradovi",-0.98993581045296,2.50922661448502,1.35662475807584,0.452454823722897,0.0249600667368086
"Meriones zarudnyi",-0.744224286249397,2.00128102038296,-0.590743312631107,-0.00202195958061301,0.215499836431675
"Meropogon forsteni",-0.389972410394282,-0.985498744219186,0.356317202971668,0.547319009165714,0.193427406697696
"Merops albicollis",-1.42896586573502,-0.610404596579173,2.84338705366373,0.350149423479164,-0.0392781140326248
"Merops americanus",-0.204890844262563,-0.856944042945998,1.2753077699627,-0.826729302600869,0.0487683005717561
"Merops apiaster",-0.940771034580042,-0.796064209686118,3.26137209142967,0.320334160264981,0.107845824757633
"Merops boehmi",-1.00232830532554,-0.986957242176981,0.317558036256967,0.289678003737088,-0.0290268673605755
"Merops breweri",-0.170069455542841,-1.43772420003867,1.15768626091985,0.0954446444488512,0.166401669991469
"Merops bullockoides",-0.523282799591264,-1.22426291172211,0.967063156042339,0.188111012076521,0.097745543091147
"Merops bulocki",-0.537849141492757,-1.64990664481798,1.86757018594224,-0.394214532809811,0.101246067222053
"Merops cyanophrys",-0.18438053284765,-0.977492231622936,1.49870115442389,-0.934688622523017,0.0816114942524533
"Merops gularis",-0.261208541539728,-1.67998039586574,0.515594847466974,-0.213117386325818,0.156465569628572
"Merops hirundineus",-0.709358487616202,-1.26716615647121,0.92886450830073,0.0851237189490002,-0.0207568920561676
"Merops lafresnayii",-0.35353438726168,-0.456785574044396,0.182562617403757,-0.225830872272089,-0.0310828661526678
"Merops leschenaulti",-1.17828821916955,-0.559730328977356,1.63317162975184,0.691693848271354,-0.154544600507298
"Merops malimbicus",0.0645612977672995,-1.84427114589846,1.05939325098042,-0.338943631947299,0.336626366266524
"Merops mentalis",-0.400443978989477,-0.703808048619817,-0.465821890907842,-0.254846147746101,0.00783029835122044
"Merops muelleri",-0.679873647136548,-1.18993707067223,-0.44288389609289,0.142234948975023,0.246527339980405
"Merops nubicoides",-0.164989600139924,-1.91637689866127,2.94685122543654,-0.641470121541126,0.269728126156723
"Merops nubicus",-0.272589417262765,-1.89806245430654,2.9346027699747,-0.698604633293066,0.299859265329904
"Merops oreobates",-0.454713739236436,-1.44037097879578,0.345938520238296,0.000208892823130518,0.100871443420292
"Merops orientalis",-1.51764052291576,-0.898408665566369,2.13640884252596,-0.122734303158005,0.176783765141231
"Merops ornatus",-1.0405917747178,-0.970355621203807,2.51360755367429,0.130107150220099,0.029361781510439
"Merops persicus",-0.751148619467975,-1.16010495205637,3.99654486030491,0.0386220825428527,-0.0722944769455904
"Merops philippinus",-0.982764528449209,-1.02875639998069,2.34309426501707,-0.063553539782363,0.361632851293895
"Merops pusillus",-1.30616615453462,-1.43075728533445,3.25738232218715,-0.731836544008746,0.220768271485226
"Merops revoilii",-0.790967038183441,-1.53528389359147,0.610819171709589,-0.301581789778343,0.0424822469558634
"Merops superciliosus",-0.511039278528663,-1.5672934161361,3.28916322954393,-0.387743865631694,0.157185800772261
"Merops variegatus",-0.502807712764177,-1.76507095116119,2.06315021398351,-0.500954945963511,0.0535736029862569
"Merops viridis",-0.608592986020303,-1.13963496042241,1.83157099542589,0.290170420627656,-0.101853840378824
"Merops viridissimus",-0.18438053284765,-0.977492231622936,1.49870115442389,-0.934688622523017,0.0816114942524533
"Merulaxis ater",-0.567072332925751,-0.964828849434404,-0.811097235880935,0.473444418579239,0.312287554574596
"Merulaxis stresemanni",-0.6014280045108,-0.853229324281108,-0.67128621534605,0.62072844989336,0.231810046139325
"Mesechinus dauuricus",0.560523152228578,1.34464741517517,-0.00323000552631908,0.374296520839107,0.0110933649647301
"Mesechinus hughi",0.388517130312602,1.48336741160727,-0.617998303117932,0.556853261975757,-0.151440259160946
"Mesembrinibis cayennensis",1.32990850759964,-0.859657269098393,0.728710097204902,0.733998599440923,0.400497857741304
"Mesembriomys gouldii",0.352482828372888,0.513288244576936,-0.686944980505854,-0.0120525095405102,1.50998898335881
"Mesembriomys macrurus",0.014202242169522,0.423555946631216,-0.722031225313566,-0.150493501620979,1.16518738865012
"Mesitornis unicolor",0.784621708156302,-1.37618239678673,-1.79366041134101,0.814664783077178,0.373170343543786
"Mesitornis variegatus",0.477316735053443,-0.930893076985077,-0.876828557170974,0.556465126219269,0.200954330116886
"Mesocapromys angelcabrerai",2.9005379270816,0.591777510504995,-1.02140373834744,-0.426728284899394,-0.414669070105281
"Mesocapromys auritus",2.91380659321618,0.605926749329445,-1.00922307741236,-0.409463331083944,-0.400168278682932
"Mesocapromys nanus",2.91338079702249,0.672066499781018,-1.72660502142912,-0.288197425099295,-0.398614954778685
"Mesocapromys sanfelipensis",2.72127648000836,0.25086423749661,-0.846807470143511,0.195958598324182,-0.112185177256881
"Mesocricetus auratus",-0.927574377424709,3.47990655352035,0.72893721029154,1.03012529226155,-0.870507824016515
"Mesocricetus brandti",-1.08200946734103,3.28685044666542,2.0763981111666,0.179878638855198,0.0100356795538799
"Mesocricetus newtoni",-0.733176679399315,2.7777742592914,2.32195860481872,0.127264281304341,-0.729499048023062
"Mesocricetus raddei",-0.877359553217104,3.28178340715058,1.30322630683674,0.767321715920404,-0.834690056980525
"Mesomys hispidus",0.938859117292706,0.892215220211108,-0.986995522996575,-1.99074914866185,0.807162045884299
"Mesomys leniceps",0.633167725184023,1.27342819159641,-1.93400489077107,-1.51627913301371,0.53086552680372
"Mesomys occultus",0.0510340399530361,2.24082168610264,-0.845495450979594,-0.501190402732684,0.0418357799423121
"Mesomys stimulax",0.659596968182947,1.23414802507008,-1.97848474760093,-1.55706497380127,0.55356320903372
"Mesophylla macconnelli",0.710533846598243,-0.566450570970882,-1.56793633537008,-1.21470767255926,-1.29715918626368
"Metabolus godeffroyi",-0.791646733952636,-0.898228093400737,-0.556311016149368,0.448378366971488,0.223741839457779
"Metabolus rugensis",-0.112921468828438,-1.15354011672603,0.397930320731419,-0.0196718321315689,0.245118261032838
"Metabolus takatsukasae",-0.598577146465829,-0.963085064034041,-0.247158624293161,0.46239674625349,0.235757665237509
"Metachirus nudicaudatus",-0.155043302338485,0.865400037215168,1.02323618599917,0.473378824815108,0.668746962837349
"Metallura aeneocauda",-1.01771542695535,-0.118982054765526,-0.62241206752377,-1.19622387037139,-0.262265702973702
"Metallura baroni",-1.10345047962487,0.239860871234961,-1.0579551733364,-1.16888730301516,-0.351124961340596
"Metallura eupogon",-1.01276278916173,0.0641723132515148,-0.638273373174071,-1.37511381746037,-0.306897972702099
"Metallura iracunda",-1.26790985757909,0.238158951395153,-0.472832269697435,-1.28603234916879,-0.384053078075925
"Metallura odomae",-1.0470980134419,-0.107609329766027,-0.624385456843953,-1.21158262090315,-0.239220734622029
"Metallura phoebe",-0.963443050929559,0.228765929691822,-1.03719675721717,-1.09134657296725,-0.366221028414039
"Metallura theresiae",-1.04258731456942,0.235492844906203,-1.049577176585,-1.13611923165197,-0.354701995149822
"Metallura tyrianthina",-1.27585599622584,-0.0777586783830457,-0.652499062374154,-1.33356062426642,-0.195948215995309
"Metallura williami",-1.08790328540315,0.236001645229502,-1.05646216326536,-1.16069991924222,-0.358253579471704
"Metopidius indicus",0.427266806639988,0.485151312544085,1.39567534511266,-0.180751845225769,-0.190822477002296
"Metopothrix aurantiaca",-1.59602738984741,-0.674471198313425,0.489372741906651,0.241242018540497,0.092687924612555
"Metriopelia aymara",1.02162546070733,0.174235670465112,-0.836012304567309,-1.32140435575615,-0.224840366532662
"Metriopelia ceciliae",0.808212711626162,0.419561849884917,-1.21903976190395,-1.12472036513653,-0.23309632116087
"Metriopelia melanoptera",1.27826190270843,0.288817289442164,-1.27716036090103,-1.01203556122472,-0.201687681815634
"Metriopelia morenoi",0.452931194043675,0.445570901072034,-1.21316525883475,-1.24306930299804,-0.362153835817683
"Micaelamys granti",-0.473138404505502,1.73485462484924,-0.142965943696643,-0.501236602722821,-0.360421095147165
"Micaelamys namaquensis",-0.0210126534263776,0.814737837830858,1.8535144807462,-1.65067862277497,0.00572376441702907
"Mico acariensis",1.47973578688746,0.271958933107052,-1.24896254312901,0.578297998480616,-0.27931382160694
"Mico argentatus",1.62961048704024,0.0963253119414188,-0.741199989705211,0.203160724454087,-0.230409754773375
"Mico chrysoleucos",1.0351698296794,0.913773900550592,-0.484869545500033,0.0950156888352152,-0.00518799523812639
"Mico emiliae",1.58139928882772,-0.124894070294279,-0.319416352305441,0.0165554574051971,-0.111389760535518
"Mico humeralifer",1.2940595441367,0.581067264221775,-1.098658339694,0.588132828020824,-0.181482076550417
"Mico intermedius",1.20319686501604,-0.196800882524004,-1.18693872171939,1.02603339314175,-0.095354109855859
"Mico leucippe",1.57273820586028,0.340630333148172,-1.27517021545637,0.506072453355847,-0.246553601169987
"Mico marcai",1.49773363473986,0.252131116507695,-1.27303569541486,0.557935177996907,-0.263314233382222
"Mico mauesi",1.50434753155784,0.352329536289744,-1.20671022134881,0.623082326566484,-0.151710669275848
"Mico melanurus",1.73208423724554,0.33229200582207,-0.744578565382844,0.0209189271565634,-0.322154633893062
"Mico nigriceps",1.42042037974175,0.149065233080477,-1.18826965579427,0.792509881160723,-0.170139157887091
"Mico rondoni",1.71015282212563,0.324400703202824,-0.758299671696825,-0.0104894698852125,-0.341353727239817
"Mico saterei",1.61013963314425,0.043139708874377,-0.720773188841374,0.289434033681688,-0.166918628606365
"Micrastur buckleyi",1.6792849122517,0.379827758534274,-0.984747827060405,0.980269953319257,-0.545490927028815
"Micrastur gilvicollis",0.938535586614265,-0.511654041747753,-0.439989779514092,1.05456171468167,-0.284084068737751
"Micrastur mintoni",0.847141391114625,-0.515021319594472,-1.07500042898392,1.37011902379119,-0.217402985616323
"Micrastur mirandollei",1.81212547835355,0.309719091672761,-1.06066605907527,0.942255160978803,-0.471396262861828
"Micrastur plumbeus",0.858159548149885,-0.794586583371401,-0.635324506043197,0.932920975301183,-0.0612913198354523
"Micrastur ruficollis",1.29762548129573,0.0191617296274925,0.0105373062681079,0.334014706889102,-0.709499761859778
"Micrastur semitorquatus",1.88966393251654,-0.0312296445688299,0.465290276522317,0.444235625715497,-0.392062990013175
"Micrathene whitneyi",-0.613410309406788,-1.34151964925926,1.01786660718868,-0.264413549926911,0.598450309921524
"Microakodontomys transitorius",-0.912910945675994,1.76741622327023,-0.00230138602878134,-0.281046010145216,0.144445899797857
"Microbates cinereiventris",-1.40262329971079,-0.667357671177389,-1.46086046491925,0.346329697532632,0.357700755548682
"Microbates collaris",-2.05438309887449,0.0427964005717642,-0.751730363149646,0.898075335454852,0.11760177125761
"Microcarbo africanus",1.45362472233249,-1.32759932724425,4.3199959409438,-0.767615094365995,0.162292916225985
"Microcarbo coronatus",1.72496290488134,-0.670244166901301,1.99034854744382,0.163493121992565,-0.0781210707438031
"Microcarbo melanoleucos",1.70236361850589,-1.20778227239328,3.90693868491577,-0.359209934788888,0.00939090813080472
"Microcarbo niger",0.90005424050449,-0.0879877808681516,1.66881456833455,0.2301429172519,0.119482048059718
"Microcarbo pygmaeus",1.19151142594134,-0.530606783553645,1.78981408968185,0.234611083369079,0.256834363306529
"Microcavia australis",0.663162587710433,1.58167332827669,-0.134944710896634,-1.08338599028449,0.501735709481728
"Microcavia niata",0.406852997021362,1.98740904454571,-0.280047107054716,-0.623518276237388,0.280917022422519
"Microcavia shiptoni",0.304541029891479,1.9461488098514,-0.305082398489879,-0.681135975119802,0.175334313124595
"Microcebus arnholdi",-0.646991500395718,1.40342238603448,-0.528043069628555,0.52239276324417,-0.282272844958949
"Microcebus berthae",0.840249397876226,0.1265707352005,-1.56198791629242,-0.170549210435085,-0.988619726034275
"Microcebus bongolavensis",0.973081129703659,0.200078917951196,-1.5012031221078,-0.0494065849949463,-0.837033285015143
"Microcebus danfossi",0.973081129703659,0.200078917951196,-1.5012031221078,-0.0494065849949463,-0.837033285015143
"Microcebus gerpi",-0.380890257973529,1.00798357384115,-0.0782730823920495,0.237313460181972,-0.336096618393451
"Microcebus griseorufus",0.941524487279859,0.304149850614444,-0.6171962340156,-0.0121680120648007,-0.869340015541867
"Microcebus jollyae",0.973081129703659,0.200078917951196,-1.5012031221078,-0.0494065849949463,-0.837033285015143
"Microcebus lehilahytsara",0.973081129703659,0.200078917951196,-1.5012031221078,-0.0494065849949463,-0.837033285015143
"Microcebus macarthurii",-0.646991500395718,1.40342238603448,-0.528043069628555,0.52239276324417,-0.282272844958949
"Microcebus mamiratra",1.0651615169961,0.0397416747529714,-0.91473697905007,-0.308838524962057,-0.778395003312971
"Microcebus margotmarshae",-0.646991500395718,1.40342238603448,-0.528043069628555,0.52239276324417,-0.282272844958949
"Microcebus marohita",-0.646991500395718,1.40342238603448,-0.528043069628555,0.52239276324417,-0.282272844958949
"Microcebus mittermeieri",1.05745000355679,-0.0126036660678558,-0.96671203371429,-0.365807701332195,-0.78963159987199
"Microcebus murinus",0.990749688558919,0.220269600326774,-0.711105607442274,-0.100120239284956,-0.828079736759398
"Microcebus myoxinus",0.695148574933721,0.304582369255065,-1.36060922168123,0.00793127045584701,-1.11849402322664
"Microcebus ravelobensis",0.973322081671969,0.269517215066499,-1.4403392088822,0.00206919890349187,-0.844133073793424
"Microcebus rufus",0.862454666425888,0.101979474054484,-0.208082592587157,-0.283084319453821,-0.963466632370344
"Microcebus sambiranensis",1.04646789549837,-0.0627291168799776,-1.01497311837472,-0.413814466688712,-0.800345590945677
"Microcebus simmonsi",0.973081129703659,0.200078917951196,-1.5012031221078,-0.0494065849949463,-0.837033285015143
"Microcebus tavaratra",1.03749968847097,0.265133675285022,-1.4571127543526,0.00362631783910534,-0.780759995627987
"Microcerculus bambla",-0.337320107792323,-1.33500992920408,-1.97400563996433,0.1502769798275,0.199911558448452
"Microcerculus marginatus",-0.983373082960762,-0.848110366910569,-0.692502593025793,0.462561680948413,0.103343081392038
"Microcerculus philomela",-1.12174951005011,-0.588591125902882,-1.23544460445271,0.722270701646327,0.113091811429919
"Microcerculus ustulatus",-0.994230815158167,-0.617668201792468,-1.23673335512961,0.769292274014028,0.107949198185756
"Microchera albocoronata",-1.52885090953083,-0.0529399423107925,-0.68546120433148,-1.46892183346011,-0.166838179872908
"Microdillus peeli",-1.13378046442478,1.75679603509745,-0.986247008364072,-0.759242712621003,-0.490583197963486
"Microdipodops megacephalus",-1.05199712331892,0.881689534620238,-0.192888248669548,-0.114329091168595,-0.614746095154396
"Microdipodops pallidus",-1.09069614655869,1.11258882924148,-0.735624572714165,0.186330438884559,-0.636093057713695
"Microdynamis parva",0.36773013377696,0.986900728038426,-1.31179147176388,-0.406315518592068,-0.525668641854295
"Microeca fascinans",-0.817684734776874,-1.61602780950719,0.804686628603839,-0.549574196333739,0.278489558812559
"Microeca flavigaster",-0.473289090951039,-2.04110700109849,-0.403552371491708,-0.857352842813752,0.411888346731326
"Microeca hemixantha",-1.41910646822425,-0.554042217112759,-0.465643093025013,0.547125892748651,0.0939542275317001
"Microeca tormenti",-0.870383245489757,0.00187521345908975,0.0512287125621507,-0.0151692105479598,-0.0935339974179587
"Microgale brevicaudata",-1.59522543946765,-0.429929199271562,0.452859647766545,0.841005300912363,-0.501192402743718
"Microgale cowani",-1.1675599178365,-0.957110943833163,0.350130957028029,0.270548602148088,-0.121640374107292
"Microgale dobsoni",-0.567252736237984,-1.04900661632052,0.246567145605468,0.356816439707344,0.217791697777865
"Microgale drouhardi",-1.31719635285063,-0.654230520334131,-0.425416642795843,0.658683277640529,-0.248448278796415
"Microgale dryas",-0.905004748607897,-0.335926775537089,-0.954417930046352,1.10793128194581,0.186808468431537
"Microgale fotsifotsy",-1.44447397096201,-0.64994872599588,-0.404445638883913,0.646833758649768,-0.375020657712224
"Microgale gracilis",-1.12113750627301,-0.34099554959581,-0.923413289916485,1.07779715972311,-0.0286396982341238
"Microgale grandidieri",-0.380890257973529,1.00798357384115,-0.0782730823920495,0.237313460181972,-0.336096618393451
"Microgale gymnorhyncha",-1.21697872463175,-0.472517856602197,-0.255180478972231,0.874236484102159,-0.130762252688295
"Microgale jenkinsae",-1.02277459918238,0.382755824690558,-0.0769603274331083,0.499362384310315,-0.536304858305841
"Microgale jobihely",-1.11918410286174,0.617972796903019,-0.586028659892628,0.836108068937838,-0.596206638174035
"Microgale longicaudata",-1.46551066989961,-0.592055966523096,-0.336983303342085,0.711270634375427,-0.390245007988915
"Microgale majori",-1.02277459918238,0.382755824690558,-0.0769603274331083,0.499362384310315,-0.536304858305841
