Sequence,Order,Suborder,Infraorder,Family,Genus,Scientific_name,Adult survival,Age at first breeding,Maximum longevity,Z,GenFLS,GenFL,GenFS,GenLength,Priority for research,
4562,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Microrhopias,Microrhopias quixensis,0.619510178,1.04878407,6.887044167,0.142143345,2.422924982,1.878653889,2.676975265,2.422924982,Low,
4563,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Neoctantes,Neoctantes niger,0.653001327,1.159633166,8.60495624,0.142143345,2.842903026,2.217936292,3.041488567,2.842903026,Low,
4564,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Epinecrophylla,Epinecrophylla fulviventris,0.7031938,1.107149606,7.380522012,0.142143345,2.825904255,1.998867744,3.476351462,2.825904255,Low,
4565,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Epinecrophylla,Epinecrophylla gutturalis,0.86,1.080732456,7.049823728,0.142143345,3.488581668,1.929199056,7.223589599,3.488581668,Low,
4566,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Epinecrophylla,Epinecrophylla leucophthalma,0.697908909,0.954032349,6.905016068,0.142143345,2.65023727,1.799925081,3.264292167,2.65023727,Low,
4567,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Epinecrophylla,Epinecrophylla haematonota,0.704982114,0.951078533,6.776045872,0.142143345,2.677482908,1.779058875,3.340703527,2.677482908,Low,
4568,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Epinecrophylla,Epinecrophylla amazonica,0.71125,1.144208007,9.97001009,0.142143345,3.264758299,2.398737037,3.60741147,3.264758299,Low,
4569,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Epinecrophylla,Epinecrophylla spodionota,0.707159678,0.978154851,7.049372498,0.142143345,2.713886819,1.841138036,3.392985135,2.713886819,Low,
4570,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Epinecrophylla,Epinecrophylla ornata,0.655759454,0.915718899,6.921953351,0.142143345,2.435569205,1.769465155,2.820664326,2.435569205,Low,
4571,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Epinecrophylla,Epinecrophylla hoffmannsi,0.71125,1.144208007,9.97001009,0.142143345,3.264758299,2.398737037,3.60741147,3.264758299,Low,
4572,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Epinecrophylla,Epinecrophylla erythrura,0.71391734,0.990177101,7.08809331,0.142143345,2.754942034,1.856955308,3.485670327,2.754942034,Low,
4573,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Clytoctantes,Clytoctantes alixii,0.687229196,1.200780342,8.637052915,0.142143345,3.07939504,2.257797,3.39800971,3.07939504,Low,
4574,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Clytoctantes,Clytoctantes atrogularis,0.685488229,1.200780342,8.66606523,0.142143345,3.069136722,2.261920907,3.380311578,3.069136722,Low,
4575,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora iheringi,0.690030496,0.929242533,9.908314293,0.142143345,2.904499405,2.205557828,3.155366352,2.904499405,Low,
4576,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora erythronotos,0.70715517,1.105044517,7.806178499,0.142143345,2.986177372,2.057566116,3.519822234,2.986177372,Low,
4577,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora grisea,0.7835,1.106309529,7.331551724,0.142143345,3.175650685,1.991186278,4.725247173,3.175650685,Low,
4578,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora intermedia,0.7835,1.144208007,16.2,0.142143345,4.433845767,3.284288643,4.763145651,4.433845767,Low,
4579,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora serrana,0.721155724,1.160036522,8.084653658,0.142143345,3.114853286,2.144324765,3.746267569,3.114853286,Low,
4580,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora melanogaster,0.705329332,0.974603474,10.3586484,0.142143345,3.053911482,2.308483009,3.36822255,3.053911482,Low,
4581,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora rufa,0.709878698,1.115410779,7.634907763,0.142143345,3.010785698,2.042113888,3.56224489,3.010785698,Low,
4582,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora grantsaui,0.7835,1.144208007,16.2,0.142143345,4.433845767,3.284288643,4.763145651,4.433845767,Low,
4583,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora acutirostris,0.645180485,0.926706798,16.2,0.142143345,2.730606258,3.097703783,2.745041071,3.097703783,Low,
4584,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Formicivora,Formicivora paludicola,0.7835,1.144208007,16.2,0.142143345,4.433845767,3.284288643,4.763145651,4.433845767,Low,
4585,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmochanes,Myrmochanes hemileucus,0.634434895,1.007605794,7.239939427,0.142143345,2.440991939,1.893490544,2.743096645,2.440991939,Low,
4586,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula brachyura,0.686687834,0.885891199,6.353155943,0.142143345,2.3748312,1.663026498,3.077596177,2.3748312,Low,
4587,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula ignota,0.654566238,0.86749957,6.443269638,0.142143345,2.250198082,1.660058178,2.762410578,2.250198082,Medium,
4588,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula ambigua,0.693342787,0.893748927,6.358922735,0.142143345,2.40485399,1.670587013,3.154719019,2.40485399,Low,
4589,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula sclateri,0.696917854,0.933569194,6.760025269,0.142143345,2.625555169,1.76176115,3.233004721,2.625555169,Low,
4590,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula surinamensis,0.7775,1.059037713,6.957091983,0.142143345,3.101840886,1.897406876,4.553419735,3.101840886,Low,
4591,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula multostriata,0.696541075,0.92482983,6.66625849,0.142143345,2.615212669,1.740935705,3.22016873,2.615212669,Low,
4592,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula pacifica,0.669970158,1.100784615,7.278541592,0.142143345,2.679342232,1.978911656,3.130813639,2.679342232,Low,
4593,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula cherriei,0.702476831,0.929242533,6.637878725,0.142143345,2.644932964,1.740687177,3.290325313,2.644932964,Low,
4594,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula klagesi,0.659538481,0.883367292,6.568137575,0.142143345,2.418748586,1.691419556,2.820556796,2.418748586,Low,
4595,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula longicauda,0.695320446,0.931416384,6.756788727,0.142143345,2.616608763,1.759454295,3.213553261,2.616608763,Low,
4596,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula luctuosa,0.735,1.144208007,9.97001009,0.142143345,3.435478112,2.398737037,3.917792913,3.435478112,Low,
4597,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula axillaris,0.7802,0.908074814,6.770755578,0.142143345,2.962816518,1.741415868,4.457665351,2.962816518,Low,
4598,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula schisticolor,0.666839438,1.089830583,7.183032591,0.142143345,2.65538438,1.955938698,3.091386331,2.65538438,Low,
4599,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula sunensis,0.707606432,0.943623584,6.730026932,0.142143345,2.681270937,1.766122311,3.363671456,2.681270937,Low,
4600,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula minor,0.617770226,0.850314262,6.670594791,0.142143345,2.21762026,1.677628405,2.466541642,2.21762026,Medium,
4601,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula longipennis,0.665536893,1.085320385,7.092403651,0.142143345,2.645475354,1.939187294,3.075186768,2.645475354,Low,
4602,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula urosticta,0.687639318,0.943623584,6.999500356,0.142143345,2.596266204,1.804426165,3.145050837,2.596266204,Low,
4603,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula iheringi,0.694623334,0.92482983,6.691339882,0.142143345,2.60706005,1.744500858,3.199474265,2.60706005,Low,
4604,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula grisea,0.687133746,0.933569194,6.889947095,0.142143345,2.584076377,1.780228673,3.129823143,2.584076377,Low,
4605,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula unicolor,0.692134874,0.991845568,7.501187796,0.142143345,2.795274769,1.917105246,3.240021199,2.795274769,Low,
4606,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula snowi,0.703069682,0.957719712,6.950523257,0.142143345,2.675943788,1.809556854,3.325513229,2.675943788,Low,
4607,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula behni,0.698992592,0.92482983,6.634203059,0.142143345,2.625651572,1.736379239,3.247007203,2.625651572,Low,
4608,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula menetriesii,0.704030713,0.937813481,6.71310729,0.142143345,2.660146933,1.758733061,3.316542437,2.660146933,Low,
4609,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Myrmotherula,Myrmotherula assimilis,0.666048653,0.913832868,6.842630458,0.142143345,2.476108187,1.756571989,2.908281038,2.476108187,Low,
4610,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Terenura,Terenura sicki,0.586322016,0.885891199,6.438356189,0.142143345,2.049144185,1.675137146,2.303230382,2.049144185,Medium,
4611,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Terenura,Terenura maculata,0.567282393,0.888542874,6.681171881,0.142143345,2.064628022,1.711926537,2.199518863,2.064628022,Medium,
4612,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Dichrozona,Dichrozona cincta,0.650223679,1.057040653,7.583759004,0.142143345,2.651954968,1.984770231,2.916010629,2.651954968,Low,
4613,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Rhopias,Rhopias gularis,0.556514817,0.948799254,6.184266839,0.142143345,2.019966174,1.692986129,2.203666019,2.019966174,Medium,
4614,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Isleria,Isleria hauxwelli,0.82,1.113368824,7.385474538,0.142143345,3.344474505,2.00490691,5.66892438,3.344474505,Low,
4615,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Isleria,Isleria guttata,0.730637287,1.119449558,7.30928056,0.142143345,2.956563719,1.999292842,3.831915878,2.956563719,Low,
4616,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnomanes,Thamnomanes ardesiacus,0.710787998,1.229408054,7.948405336,0.142143345,3.129548016,2.184468803,3.687079219,3.129548016,Low,
4617,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnomanes,Thamnomanes saturninus,0.716162302,1.10772255,7.976675485,0.142143345,3.036126786,2.084098497,3.630862736,3.036126786,Low,
4618,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnomanes,Thamnomanes caesius,0.703882648,1.200711788,7.872749878,0.142143345,3.064792356,2.1490976,3.577751307,3.064792356,Low,
4619,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnomanes,Thamnomanes schistogynus,0.78,1.222488315,8.169839519,0.142143345,3.497831594,2.210008054,4.76794286,3.497831594,Low,
4620,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Megastictus,Megastictus margaritatus,0.678886265,1.261822285,8.253054083,0.142143345,2.997961143,2.255579358,3.37598369,2.997961143,Low,
4621,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Dysithamnus,Dysithamnus stictothorax,0.626721107,1.059070146,9.218413289,0.142143345,2.601750262,2.218866473,2.738032227,2.601750262,Low,
4622,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Dysithamnus,Dysithamnus mentalis,0.660031016,1.187934123,10.5,0.142143345,2.969970277,2.511582316,3.129378923,2.969970277,Low,
4623,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Dysithamnus,Dysithamnus striaticeps,0.646519138,1.13880139,8.642749473,0.142143345,2.786620047,2.205437671,2.967808863,2.786620047,Low,
4624,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Dysithamnus,Dysithamnus puncticeps,0.660156824,1.188405823,8.742093582,0.142143345,2.911389355,2.262112268,3.130939529,2.911389355,Low,
4625,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Dysithamnus,Dysithamnus xanthopterus,0.665205164,1.207561326,9.541259179,0.142143345,3.021886528,2.392141015,3.194465222,3.021886528,Low,
4626,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Dysithamnus,Dysithamnus occidentalis,0.656159737,1.059070146,8.741715984,0.142143345,2.759794787,2.151107124,2.967397377,2.759794787,Low,
4627,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Dysithamnus,Dysithamnus leucostictus,0.6691645,1.105620719,9.127079091,0.142143345,2.879452668,2.245817644,3.128270948,2.879452668,Low,
4628,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Dysithamnus,Dysithamnus plumbeus,0.679779721,1.265491795,9.745368161,0.142143345,3.173098246,2.470849787,3.388342113,3.173098246,Low,
4629,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus sellowi,0.596088389,0.913395155,6.641423738,0.142143345,2.196855613,1.727596298,2.389184344,2.196855613,Medium,
4630,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus pileatus,0.598886242,0.944032904,6.959399696,0.142143345,2.238171598,1.799077261,2.437091245,2.238171598,Medium,
4631,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus atricapillus,0.60574281,0.962671174,7.09078247,0.142143345,2.283157987,1.833741412,2.499086553,2.283157987,Medium,
4632,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus praedictus,0.590499309,1.144208007,9.97001009,0.142143345,2.534393376,2.398737037,2.586206328,2.534393376,Low,
4633,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus stotzi,0.590499309,1.144208007,9.97001009,0.142143345,2.534393376,2.398737037,2.586206328,2.534393376,Low,
4634,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus motacilloides,0.625859692,1.007916871,7.354795479,0.142143345,2.407129151,1.910083427,2.68071095,2.407129151,Low,
4635,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus parkeri,0.628559981,0.991845568,7.137976922,0.142143345,2.401780579,1.865477237,2.684070285,2.401780579,Low,
4636,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus dugandi,0.627423516,0.970997065,6.918693668,0.142143345,2.376414871,1.816422555,2.655009725,2.376414871,Low,
4637,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus sticturus,0.618528687,0.955980489,6.858977684,0.142143345,2.326264,1.795052256,2.577409587,2.326264,Medium,
4638,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus stictocephalus,0.614120778,0.941978824,6.754544976,0.142143345,2.294999189,1.76819642,2.533463265,2.294999189,Medium,
4639,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus gentryi,0.62674111,0.976385924,6.987279817,0.142143345,2.379094347,1.830794488,2.655491571,2.379094347,Low,
4640,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus dorsimaculatus,0.625017155,0.963611255,6.865782979,0.142143345,2.359485191,1.802565687,2.630399918,2.359485191,Low,
4641,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus roraimae,0.627049075,0.980957573,7.034664069,0.142143345,2.384888439,1.841451664,2.662275497,2.384888439,Low,
4642,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus pectoralis,0.620774224,0.980957573,7.11310323,0.142143345,2.360073544,1.852601269,2.617909129,2.360073544,Low,
4643,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus longirostris,0.620901978,1.012535475,7.472710277,0.142143345,2.392154711,1.930806331,2.650375669,2.392154711,Low,
4644,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus axillaris,0.628141568,0.990177101,7.124500757,0.142143345,2.398448277,1.862130385,2.679372542,2.398448277,Low,
4645,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus scapularis,0.590499309,1.144208007,9.97001009,0.142143345,2.534393376,2.398737037,2.586206328,2.534393376,Low,
4646,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Herpsilochmus,Herpsilochmus rufimarginatus,0.590499309,1.144208007,9.97001009,0.142143345,2.534393376,2.398737037,2.586206328,2.534393376,Low,
4647,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Cymbilaimus,Cymbilaimus lineatus,0.712563657,1.412384995,9.219159825,0.142143345,3.44398445,2.522066083,3.891416177,3.44398445,Low,
4648,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Cymbilaimus,Cymbilaimus sanctaemariae,0.678289881,1.183067802,8.584321323,0.142143345,3.00936879,2.235106735,3.291456196,3.00936879,Low,
4649,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Taraba,Taraba major,0.722475974,1.500253486,10.05198946,0.193790565,3.593519028,3.157499232,4.103545116,3.593519028,Low,
4650,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Hypoedaleus,Hypoedaleus guttatus,0.679937901,1.253871316,9.371680891,0.142143345,3.089749215,2.407763923,3.378264998,3.089749215,Low,
4651,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Batara,Batara cinerea,0.764543306,1.754331314,12.55059756,0.193790565,4.502875509,3.84654585,5.001396806,4.502875509,Low,
4652,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Mackenziaena,Mackenziaena leachii,0.710243722,1.405699677,10.56023382,0.142143345,3.595618749,2.706955782,3.856875979,3.595618749,Low,
4653,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Mackenziaena,Mackenziaena severa,0.696250953,1.325700293,9.907349419,0.142143345,3.34282196,2.545524605,3.617891692,3.34282196,Low,
4654,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Frederickena,Frederickena viridis,0.753487521,1.638138968,10.63662302,0.193790565,4.067876342,3.381960277,4.694728736,4.067876342,Low,
4655,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Frederickena,Frederickena unduliger,0.744163125,1.451827098,10.34616517,0.142143345,3.811140331,2.716098063,4.360567775,3.811140331,Low,
4656,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Sakesphorus,Sakesphorus canadensis,0.67044291,1.259917479,8.372326127,0.142143345,2.953818121,2.270899035,3.294293101,2.953818121,Low,
4657,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Sakesphorus,Sakesphorus pulchellus,0.590499309,1.144208007,9.97001009,0.142143345,2.534393376,2.398737037,2.586206328,2.534393376,Low,
4658,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Sakesphorus,Sakesphorus cristatus,0.649326224,1.077817753,7.830938209,0.142143345,2.668411596,2.037728884,2.929470966,2.668411596,Low,
4659,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Sakesphorus,Sakesphorus luctuosus,0.647799813,1.155409639,8.63754429,0.142143345,2.810192492,2.218945286,2.994703986,2.810192492,Low,
4660,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus doliatus,0.743786065,1.336332944,8.835894896,0.142143345,3.565357105,2.402345766,4.239321281,3.565357105,Low,
4661,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus ruficapillus,0.710214466,1.216256778,8.798964486,0.142143345,3.233386474,2.294088216,3.667084658,3.233386474,Low,
4662,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus subfasciatus,0.744277778,1.144208007,9.97001009,0.142143345,3.504380017,2.398737037,4.054701167,3.504380017,Low,
4663,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus torquatus,0.712142434,1.224366477,8.433584023,0.142143345,3.1316134,2.249108774,3.69830678,3.1316134,Low,
4664,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus zarumae,0.746693852,1.131729768,8.094597152,0.142143345,3.223730288,2.121455029,4.079521829,3.223730288,Low,
4665,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus multistriatus,0.755963106,1.173367043,8.3906721,0.142143345,3.315943106,2.199258926,4.2711081,3.315943106,Low,
4666,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus tenuepunctatus,0.751098227,1.136472286,8.068955927,0.142143345,3.252456614,2.1218787,4.154121449,3.252456614,Low,
4667,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus palliatus,0.735834268,1.297811548,8.720157218,0.142143345,3.475688166,2.352848589,4.083313901,3.475688166,Low,
4668,PASSERIFORMES,TYRANNI,NEW WORLD SUBOSCINES,Thamnophilidae,Thamnophilus,Thamnophilus bernardi,0.744277778,1.144208007,9.97001009,0.142143345,3.504380017,2.398737037,4.054701167,3.504380017,Low,
